rainfall_intensity,rainfall_duration,humidity,temperature,terrain_type,elevation,soil_type,drainage_capacity,previous_rainfall,flood_risk
131.03679361601658,9.248287805052225,43.66467759129183,18.30632944441611,Hilly,169.03401536136386,Loamy,Good,197.25139917336304,High
80.48859689809989,9.278396711520616,54.166991987044256,32.79866226812757,Flat,925.0694322662957,Sandy,Moderate,7.33664057811958,Medium
37.86554165160311,7.276821065903248,93.71241026123195,25.35032326346998,Urban,60.94430546718832,Clay,Moderate,70.82933415862509,Medium
59.57457487561237,1.4962570820585686,84.24431236562916,15.46851635427874,Urban,644.1583311663566,Loamy,Moderate,65.49947043558294,Low
17.964319772887684,8.960009167029002,75.61554721324292,30.37306957433469,Urban,1297.645680583152,Clay,Poor,116.83989694283386,High
110.52337130923692,5.798551526529155,75.19212607964555,26.933756275679237,Flat,567.5518115974489,Clay,Moderate,121.51104445871457,High
36.65297331969818,5.233353129564931,59.820908876854844,38.01075471279624,Hilly,203.56494524080748,Clay,Moderate,49.191545676901626,Medium
24.10220598893335,2.2723867284874046,57.10571012163082,15.201207858842645,Urban,1684.6280705963632,Loamy,Poor,3.648496285672209,Low
104.54421935496323,9.973927580299746,93.79661577844125,27.279952534169798,Urban,1731.0142517879606,Clay,Moderate,51.580565408987965,High
25.633138108509872,6.852110589282095,95.76255934765516,26.702886790417892,Flat,559.9581873205683,Sandy,Moderate,193.59881330084684,High
106.64287182551224,2.3953158097140377,84.17483102190928,25.895200695433502,Hilly,1221.2400848832651,Clay,Good,101.2207912718694,High
139.8021513385401,3.546100825515386,75.63298585347393,21.076914445296886,Flat,1097.2062358763064,Clay,Moderate,64.47076899494459,High
121.48116687819522,2.919086220255757,80.89016333343577,32.80683579669059,Urban,946.3324021037845,Clay,Poor,158.8578899932925,High
16.00488751701541,8.58191087015632,84.7584715329231,22.255548788077505,Hilly,1461.7349504072886,Sandy,Moderate,36.24661323313203,Medium
9.974440105016624,7.540646168255561,74.46838679079471,35.25486330274816,Urban,1590.5346237197805,Clay,Moderate,165.02653533855946,High
27.960748018221615,2.739071587617498,78.02551382321064,37.23598391387548,Hilly,1754.4010816262166,Sandy,Moderate,163.31988789431543,Medium
65.87023628553277,4.080972079536622,67.76078714017639,19.04133622492426,Urban,877.4893507766781,Sandy,Good,71.07249036367918,Medium
58.722316530225285,5.552646057037653,43.997146743449015,16.87076172774389,Urban,233.79608141672813,Clay,Poor,125.54161061428357,High
50.23584219856292,1.823084690302179,87.64151135621776,28.602182677855406,Flat,1787.7851661019154,Sandy,Moderate,150.48062400776453,Medium
106.04706918651885,7.896433420982135,48.58767913290818,16.136337795083897,Flat,1524.917371481381,Loamy,Moderate,68.4163497431815,Medium
123.18859570080193,1.5510015010744687,90.7871375040711,13.824659869959472,Urban,1594.5907315591073,Sandy,Good,45.8502790465283,Medium
108.33788525895994,7.340347097187706,78.46885797311784,30.818453334013,Flat,503.5981178139055,Sandy,Poor,191.81495891280557,High
51.37863857678151,2.6598343387848766,65.41581174522898,18.637888494271785,Urban,306.7028062321604,Sandy,Moderate,20.1589206031773,Low
38.402329778049335,7.397908067592807,75.5777743155293,13.066379926755989,Hilly,1844.9987623545915,Loamy,Moderate,154.2493337039476,High
56.1653054580633,1.1547546239885784,44.639263929327235,13.127408981554286,Hilly,1851.1370258135526,Loamy,Good,22.64760916815105,Low
147.72617984435018,8.469531821236373,47.47976087219601,37.625256478521166,Urban,622.8885280912824,Loamy,Poor,79.80054077402605,High
8.2142458233047,3.6843737956360587,88.17120691588069,10.138960690138086,Hilly,228.53460011137548,Sandy,Moderate,183.9711232825521,Medium
51.951899154894186,3.7960554180141632,84.25007488658491,23.566538226694213,Urban,65.69334048687669,Loamy,Poor,49.645288551430376,Medium
86.64479311373208,2.072376515565751,42.0327496147957,19.344195133982723,Hilly,1161.1767005560869,Clay,Moderate,2.6188913176667272,Medium
99.53060580250659,2.1913416852626386,97.66421904816731,14.459881832593389,Flat,1721.264035781468,Loamy,Good,36.89257428377122,Medium
44.93938676497156,3.444400799551804,63.839086927455874,22.80366716010248,Urban,698.773998098666,Clay,Good,124.99519741021045,Medium
56.65889211602539,8.447365726277162,75.24721625404446,18.821340376629145,Urban,906.5776694960553,Clay,Moderate,88.15254938764564,High
60.1144591312989,5.81658314742807,49.31441475584275,15.457843914858135,Hilly,151.00672760777846,Loamy,Moderate,54.148934628710755,Medium
96.59993148585237,4.382974625431916,41.52318133962069,14.68457792098571,Flat,1733.987520023047,Sandy,Good,44.39443238658989,Medium
34.66121948821071,6.88298106418792,41.18263226526185,13.123257459537214,Urban,1138.8870355270008,Loamy,Good,111.34431695667321,Medium
108.12196444657599,8.150492189900099,99.32372691732657,28.095922065309388,Flat,1660.4397291339833,Sandy,Moderate,40.996859083164196,Medium
43.97215953915199,9.015190275950637,40.780115410644164,12.565255925634043,Urban,1696.256190933767,Sandy,Poor,116.60831219393843,High
63.21368258887469,8.980381255231261,89.04661370430645,20.254520550936277,Flat,1650.2146628453195,Loamy,Poor,6.845622164105825,Medium
124.59817598478746,3.779325376372118,86.43007139208041,20.882736839978364,Hilly,588.9315190838354,Clay,Moderate,155.95175495760617,High
17.135688888059526,5.874877889682325,99.12203873450409,24.131963580814432,Hilly,969.5567343006924,Sandy,Moderate,148.3373888457331,High
104.82687797413567,4.324225414171315,53.08138644964519,29.351625033079884,Flat,1968.8043614071044,Clay,Good,34.3358571696607,Medium
40.84609897790534,0.674711427200934,94.85792839362995,13.532532486704234,Hilly,548.110441374412,Sandy,Good,130.28407767037285,Medium
124.46127055608025,2.4610020817257308,40.65974971950883,14.106568902064218,Hilly,532.9967867417645,Loamy,Moderate,120.10337208673067,High
99.75550118193833,2.166027146922771,94.8647167554976,22.563115746762193,Flat,1037.8354105656751,Clay,Moderate,147.6067232852741,High
12.41980018876897,6.229945039930688,54.72094658087926,21.678868421259295,Urban,711.3454329298983,Sandy,Poor,59.424343124635,Medium
84.96069604453457,5.022478820891447,79.8202699217589,38.10489217974274,Hilly,967.5098838648255,Clay,Poor,52.45280885996502,High
89.26168960503823,0.9885452281003784,69.78197483207418,27.905285467506676,Flat,1246.6651018099815,Clay,Good,68.87674640884664,Medium
52.73102417013283,4.421538730764146,82.29553298133717,27.94858174804464,Hilly,492.8040664782136,Loamy,Moderate,159.88317579379586,High
104.20447062816402,3.0853788036846455,75.41384001214523,20.829216908200806,Urban,1834.6271509244855,Sandy,Good,190.0474707641605,High
66.90086594369336,2.2587628239668867,72.51405684270148,36.188375076292246,Urban,1613.1222957228995,Loamy,Good,138.4553129035705,Medium
127.37934773479789,2.8718460841622666,69.36549781858844,16.636283254588065,Flat,103.19161331741999,Clay,Poor,8.833087542020035,High
88.23956354548966,9.993858245875431,73.34839488623078,24.196303542440003,Urban,67.89195717159768,Sandy,Poor,59.469801474510156,High
138.65942930647955,9.725053329070994,96.65598934680604,24.226426499723914,Flat,109.76522929294985,Loamy,Moderate,104.48691521423379,High
96.68199759387332,6.676589829210667,61.88183496743835,26.82031582010542,Hilly,153.90640325841832,Sandy,Poor,67.97499275361322,High
108.71501572931422,1.1208852375899525,58.91742026983662,26.184738771260115,Hilly,1323.310350161083,Sandy,Moderate,104.03362197574637,Medium
64.02255849822966,8.82832108969327,65.05036504167353,23.85828551726763,Flat,42.53882170077428,Loamy,Good,105.7874268054424,Medium
140.86015477693442,8.08844073984982,99.87604663200025,20.521354463551305,Flat,177.0868212272363,Clay,Good,95.95626537130096,High
87.11358108409915,3.0810262251555387,63.897243038538136,12.750980053342904,Urban,842.7140045541404,Sandy,Good,47.755429153660465,Medium
16.5711169697092,3.868910497587377,57.2343394992449,18.889243613679703,Flat,1178.2170689417896,Sandy,Good,197.5444779472063,Medium
64.16597006037935,4.1511031480169756,80.77883696158419,16.547616635951925,Flat,1595.9786442867667,Sandy,Poor,117.71084579464907,High
147.34957726201225,8.899890292249278,76.04790678653188,37.11171901525812,Flat,334.0678921841504,Loamy,Good,129.9293297984737,High
91.16051923182887,5.370540854656832,53.84018870306552,15.295840960165247,Flat,73.46387485322725,Clay,Poor,165.24113915879317,High
120.11545306948126,6.482890268463454,52.979441382193215,25.547811000291766,Flat,1050.0630017205362,Loamy,Moderate,103.04958486294518,High
73.67795113029399,9.965189870163881,93.84616888277223,23.901422446468597,Hilly,447.63522964524617,Loamy,Good,118.58798696834063,High
87.01293117567168,1.3691249552786713,92.64765175782281,17.96800127766118,Hilly,1777.4961597379545,Sandy,Moderate,172.42552345309014,High
121.42741120873171,6.724798816070706,73.05144223654835,12.609602797342305,Urban,10.164279636051932,Loamy,Good,9.756716334634618,Medium
79.89037791011431,9.640158739624473,46.56813160326723,36.83439792904203,Hilly,1702.4138280975374,Sandy,Moderate,118.48155693190353,High
123.70214488877238,3.804187475070834,80.68096915354381,26.97195891987373,Hilly,1467.8198379074036,Loamy,Good,31.468131940505195,Medium
24.060015799510815,3.67308434807976,54.32140187806105,37.902710515292156,Urban,1397.9814760791753,Loamy,Good,176.17415183978568,Medium
130.7765291617848,0.7778491888283119,89.54900503388576,13.866096024203356,Urban,457.25032304984705,Loamy,Poor,0.22402229602189738,Medium
83.42726025596355,7.6880401359568795,55.52129984187448,15.793985937618793,Hilly,1233.8538367514843,Sandy,Good,126.36270540333368,High
38.970537159623966,6.523054179446308,72.39912278295134,33.39536185453431,Flat,566.6858965311632,Loamy,Moderate,86.44815677850247,Medium
126.01822541118281,4.225436508729368,50.769839405430005,32.610965021515575,Flat,1874.4569744729022,Clay,Poor,33.27551738645447,High
115.64764387982032,7.231434043724979,68.41443330610531,11.737613816763949,Urban,1704.8293183972953,Clay,Poor,193.7755710571383,High
112.44777476143871,1.7358192812410036,85.49579175574135,10.737607493764045,Urban,1643.025894814882,Loamy,Poor,163.75712867141874,High
37.876312453257334,0.5097800585335173,49.53629699660539,24.05618250305753,Hilly,204.38723938743797,Sandy,Poor,105.40481924237241,Medium
123.88811486998449,3.33455709440493,90.39682988034832,33.184683400504134,Flat,262.6702528187561,Loamy,Good,192.6473306880264,High
4.6953470621274365,7.447065636250013,94.57147065686911,35.72080276277496,Flat,1520.1881568761944,Sandy,Poor,62.390398099026086,Medium
48.11141106571912,7.382015389834111,84.75022072185786,16.01077430646138,Hilly,1303.3336507517702,Clay,Poor,94.30649202050255,High
81.48492086849372,2.0128345136530124,52.22207495657645,12.734934712185751,Urban,907.3872692105654,Clay,Poor,125.24406432628308,High
19.686731652358137,0.8089987051668932,95.2508708689412,28.49950943562214,Flat,924.1945815313213,Clay,Moderate,119.66545302448539,Medium
91.09596723940068,2.851629578232064,73.50476035499187,16.766204273312063,Urban,1303.0389336045293,Sandy,Good,118.0527877771245,Medium
64.98701234574834,9.851338370327587,48.974838560053946,23.937957899074306,Flat,784.9871128133697,Clay,Poor,120.00410962386074,High
43.749386806395485,7.102327918202154,91.60734383135227,33.3955296668005,Urban,961.0138945156579,Sandy,Good,20.558480898533137,Medium
85.63567527662464,0.67449255093513,68.9413828930955,16.310487397566057,Hilly,1119.2973669738283,Clay,Good,103.54232867694229,Medium
13.179974871725003,3.830955846487217,41.99218652748199,12.357354914650623,Flat,644.1894044386706,Clay,Poor,40.17181797245883,Medium
103.97909112340214,8.303686916093731,42.4710097167563,30.111563750632367,Urban,248.4399334561187,Loamy,Moderate,118.95532747538722,High
92.4906872793711,6.322969661223256,57.93015318023883,38.056054458983795,Flat,1250.6093204278957,Clay,Poor,162.96502274930245,High
12.017226957701272,9.000758232575013,72.85554256922418,34.51893309887481,Flat,961.8076628979697,Loamy,Good,32.79989619789945,Medium
65.79108247343076,7.385852318803554,75.59671889861073,29.508825576203616,Hilly,1743.5671331844035,Clay,Poor,195.17305116382627,High
50.534368765666024,2.230120199042643,87.38191042854875,29.761233265026284,Urban,323.34508829360533,Clay,Moderate,130.65260384746603,Medium
49.847193803266336,5.653547039333991,69.59661080702797,12.4457946865728,Urban,1360.4564848625826,Sandy,Moderate,6.130500441161213,Low
38.65243327668205,4.894918089023505,92.09635032450282,31.81507209298924,Hilly,1692.4905840380986,Sandy,Moderate,197.52991274721157,High
6.016378711872372,8.73679921316326,74.7205245143436,23.158462575687714,Hilly,791.0303396980305,Clay,Poor,180.1403728022517,High
63.25813903101831,3.12986407373299,75.54101971560173,37.37090036850073,Urban,1245.9331671269656,Sandy,Poor,47.158418791841974,Medium
116.40003105531443,4.350446739314562,76.11132301972052,28.976215996789183,Flat,1942.7901880832792,Loamy,Good,170.8770186739158,High
73.84167846720521,2.848695206830182,92.24499407635068,23.359157650079965,Urban,718.4667387995314,Clay,Poor,32.70477451700455,Medium
58.66223049776411,9.709417062185231,55.48800596206765,29.702099936238767,Urban,1176.825266681211,Sandy,Poor,90.75790827672785,High
35.40756950196959,1.1982190996351203,50.18547430525244,25.593218456680532,Flat,1338.7808029187227,Sandy,Good,89.88676704274754,Low
88.18265566655803,9.511541871088621,55.15166692452516,20.777522437487367,Hilly,1211.0763152897657,Loamy,Good,106.70238505993912,High
117.2685494767544,7.201163144065934,66.78211879075513,35.92648533022506,Flat,411.6824200735365,Sandy,Moderate,197.3385960714323,High
18.44562127944401,2.6957436680626428,43.101810234491616,29.20008900510741,Urban,904.3980565668705,Sandy,Poor,63.2312209953501,Medium
76.08522130325886,0.8949421609787249,48.90059205772533,39.598903688765404,Urban,9.879961868819231,Clay,Good,127.82398756310008,Medium
130.18774417800333,4.820028628521661,70.93576171475502,24.665397407707605,Flat,279.3025095126258,Clay,Good,28.70847240787857,Medium
140.97296878902625,7.462539724242747,49.74291367973925,15.650472512968044,Urban,1345.2042364502527,Clay,Good,192.6693665640798,High
38.29597870926478,6.785507328525894,98.71787724403183,21.22890301419378,Flat,994.3495280168546,Sandy,Moderate,173.78099689574364,High
85.59146199582445,0.7886770671199501,95.85692173041866,30.685802530946834,Hilly,1201.2190850924721,Loamy,Moderate,78.77288113083169,Medium
97.6849465562238,1.5126337879259117,79.47071827618217,39.98241177311999,Flat,636.223107236239,Sandy,Good,198.6673874717257,High
112.86416439233588,1.3595761052269821,57.32113573183828,13.273288952972493,Flat,808.280643302066,Clay,Moderate,87.63446928239753,Medium
135.20634743826665,8.839966010892612,59.031743005923914,36.06701876621713,Hilly,240.41811074121688,Clay,Poor,1.151732099624314,High
48.687874485040545,3.98138458127828,63.770361496555324,30.864016200695865,Hilly,897.3872452450613,Sandy,Good,88.88389055024031,Medium
2.200058556939571,6.077086223160934,50.10666310856318,29.277279068415687,Flat,926.9880876011447,Loamy,Good,172.66672991436505,Medium
77.86226777043271,5.0522278374824445,41.53852394838614,20.237434828784693,Hilly,797.645561793801,Sandy,Poor,106.72050934537569,High
91.1857639190167,7.766390984650219,88.7791443229656,31.543692286794833,Urban,1042.4682649706688,Sandy,Poor,86.17241830760666,High
134.50714347601834,1.1771625655240572,97.27960180199844,29.640792442940445,Urban,120.5347805791217,Sandy,Good,70.32453744792689,Medium
15.213124267382478,5.115781712270094,55.40659406323048,18.546187058857683,Urban,1859.2117548439783,Loamy,Moderate,122.06675666218368,Medium
107.42260113347903,3.0899280069685706,64.8129460915211,13.656582800108428,Urban,246.4453083443321,Clay,Poor,105.03267673341203,High
106.3569392583649,1.5153307694000664,74.03873317773422,17.696883511040912,Flat,1611.9850995503161,Sandy,Good,126.63027511880446,Medium
142.71050133099854,6.215312291390147,89.15133156560742,36.526193900452235,Hilly,1587.4877007610326,Loamy,Moderate,34.954688565475436,High
54.115877866589976,9.105965495483723,86.19668201510073,26.699111738101518,Urban,1561.0510304877237,Clay,Poor,170.23485217055418,High
100.71370042959217,8.190534769800196,85.99936811202436,14.491119038708732,Urban,1173.2169263509481,Loamy,Good,147.37474898883642,High
129.41956163148427,2.5590281008623688,45.7428733312097,10.709157581390091,Urban,460.4923368557399,Loamy,Poor,46.389419223195084,Medium
58.6358993858272,6.147525184268644,69.80601153155015,39.63356560644662,Urban,1194.0938337913833,Clay,Poor,88.54339335590542,High
66.86863718658435,7.382910088286872,40.949265505934946,20.23270073422662,Flat,208.21929876833266,Clay,Moderate,115.67738340128182,High
41.12409998397088,1.2544840053953727,45.13949497578583,36.82572623992355,Urban,802.3758280779654,Sandy,Poor,68.71209495514078,Medium
92.57336750934702,4.702894396566361,89.91178679508532,30.088078484018858,Urban,1280.3364476563322,Clay,Moderate,136.02638622069028,High
34.62437837310181,4.840157126363502,51.41949176914407,11.57016627359525,Flat,725.888543691984,Loamy,Moderate,89.27047023952844,Medium
50.03543242083006,6.014512563808409,45.326043646466104,38.8499720786444,Hilly,1380.0097816413315,Sandy,Poor,107.16553689461625,High
14.501467447007943,4.778523894452759,85.36979973371476,20.42714572716946,Urban,1854.3556389589053,Sandy,Poor,79.86318316186163,Medium
22.862401999562614,9.928593270504564,95.62005807545772,26.19871390841679,Hilly,1343.1168872260746,Clay,Moderate,17.824886423203324,Medium
113.29056307452119,1.7132780945347308,89.5640578151517,33.46084263011158,Flat,126.21806615830033,Sandy,Poor,52.62251398216857,Medium
54.020461120727866,1.3326060942564661,96.21746938186376,26.61406722137129,Urban,1650.5722164657936,Clay,Poor,188.47740382044663,High
131.00049925857718,2.036760007845041,87.17655740542567,27.237621469533,Hilly,782.0855261163489,Loamy,Good,23.273279577095217,Medium
122.61745627367874,4.115921288027511,92.67845922670418,36.04170070322351,Flat,282.5560985510116,Loamy,Moderate,16.183856610250437,Medium
60.44702681477422,2.1484828923718324,81.69706533414771,20.382991796133567,Flat,1281.944154690664,Sandy,Moderate,26.504934548369686,Low
129.30217234089338,9.266193309877247,69.22371512913615,28.187588132529324,Flat,1658.6648102825675,Loamy,Poor,79.73260555446262,High
21.956098824337367,3.991577011769549,44.09033856312961,10.77435720848461,Hilly,465.1027167307602,Sandy,Good,187.2898347767321,Medium
131.4157788897064,3.1386499256179805,91.08691825307592,10.009975183614682,Urban,1239.1759097956592,Loamy,Poor,77.29216823182942,High
