rainfall,humidity,temperature,flood_risk
197.37738732010345,77.32184016367833,17.16535481210821,High
154.44895385933148,79.46409089150967,38.47843515267951,High
39.74313630683448,72.700519195564,19.152990604585796,Low
1.1044234247204798,51.903517594955375,15.065778681011059,Low
163.09228569096683,48.97673776348461,23.820183749649797,Medium
141.37146876952343,71.83677978918922,19.21263230080746,Medium
145.80143360819747,90.6266943528184,11.054777508135825,High
154.25406933718915,96.27136102463768,19.69435651838252,High
14.808930346818073,37.413406308263035,26.323258718184057,Low
71.69314570885452,40.83800288184039,26.551371160599007,Medium
23.173811905025943,96.13153811481557,20.69676763530666,Low
172.6206851751187,81.55746598343548,23.41908268757802,High
124.65962536551159,91.80956773808411,38.96553754704299,High
66.17960497052984,44.18428438947402,21.32045431690935,Low
12.711670057204728,71.13101097765812,17.74680439779949,Low
62.19646434313244,79.07977160922316,17.304011322002804,Low
65.03666440534941,77.60783198128809,23.732938381124026,Low
145.92123566761282,58.57061836066887,32.78560446150832,Medium
127.51149427104262,31.077642418391594,16.179645525654195,Medium
177.44254851526532,70.80482397629842,31.278883814223043,Medium
94.44298503238986,47.71710774257261,10.634494700482488,Medium
23.918849187660342,61.51779723000232,22.56798933951838,Low
142.648957444599,97.03067105586722,33.2759519560836,High
152.15700972337947,57.93247223497043,20.16198867323294,Medium
112.25543951389925,88.78611246650988,26.912113043361984,Medium
154.1934359909122,43.19784240244758,16.149376984777323,Medium
98.75911927287815,77.07223486175201,32.25986173378517,Medium
104.54656587639882,98.39048681072605,11.56837309806279,Medium
85.50820367170992,37.132517061105574,35.57627934626501,Medium
5.083825348819038,30.58239595590344,15.945891592650044,Low
21.57828539866089,60.350795484283005,36.231940951249925,Low
6.28583713734685,36.48378381359571,20.57587723901552,Low
127.28208225275608,82.3869044773362,31.680507234234597,High
62.871196215265336,94.01840646939912,19.576758933585655,Low
101.71413823294056,60.38146808961312,37.177350137039426,Medium
181.5132947852186,48.10981495088087,13.79911376555123,Medium
49.858445829774986,60.40823233046268,15.35559367817796,Low
82.07658460712595,80.64134724950007,24.790903754764066,Medium
151.11022770860973,30.63379131062597,12.458153171144383,Medium
45.75963309832449,71.2617792639288,15.879405541052858,Low
15.395981965758597,72.93041794211653,38.31299146636043,Low
57.9502905827536,74.63817728271549,39.29468983443661,Low
32.24425745080089,46.941545598661406,21.28777987991266,Low
185.93953046851462,79.98369063646888,37.698580630418064,High
161.6240759128834,36.39740404322435,26.34474027020295,Medium
126.68075130208469,43.94892355267606,18.09227397621301,Medium
174.29211803754353,91.42290326581374,31.07196163241796,High
160.7344153798229,81.71062055085964,29.767054197245717,High
37.31401177720717,30.96218878079417,39.673759573262004,Low
178.51179969799554,47.386338225886014,17.9514186222785,Medium
107.86844838313014,45.00845380952152,30.161785079852063,Medium
161.4880310328125,48.956442962588085,11.560712650883406,Medium
179.21825998469865,47.32918391959205,13.409381160901582,Medium
63.60069499437277,34.3768407019992,10.117551248532799,Low
22.010384905535354,62.12583616177742,39.98382043179019,Low
45.58703250838833,81.29134323503156,34.068210914424334,Low
85.42155772525126,72.47122073022055,33.60169044200622,Medium
163.60295318449863,77.10101680186558,25.29178225864539,High
172.1461166512687,35.68044249753674,19.0020124871632,Medium
1.3904261062381407,96.60434971237511,14.537928533880278,Low
102.14946051551314,88.69442836901175,18.54024216539391,Medium
83.4822006297558,86.35632229469638,21.279136657874176,Medium
44.42156209414605,87.60886635292373,32.68930290940882,Low
23.97307346673656,95.2897355692933,26.18985366709457,Low
67.5230342807256,68.09777762795883,12.324508796664482,Low
188.58194078250384,44.019741250733816,10.540870268767367,Medium
64.64058640415105,73.17485254967788,13.069965386021895,Low
103.75812434867322,82.00170455675573,22.31496141092138,Medium
140.60379177903556,81.65421753478178,37.99578751147055,High
72.7259204758588,66.5014316916816,29.122074436276648,Medium
194.35641654419214,34.792110353350466,34.05477699626545,Medium
192.48945898842226,55.97790569010895,23.991237835136456,Medium
50.356459165072835,94.45366259243501,20.849982495851286,Low
99.44970117847708,70.91142368301982,13.252011181498682,Medium
60.17566196335393,67.68323602789994,36.277990665586145,Low
56.968098875493524,48.81974600675355,33.49480087083708,Low
7.377389470906559,55.79142439416052,15.043542927931753,Low
121.91286679597937,92.67422624072185,25.367816916287815,High
100.5358046457723,76.6524133268785,24.62124423763735,Medium
10.29575024999787,85.11709187266331,28.752746580595858,Low
55.729292847322284,61.80417961473586,38.38560681973784,Low
181.65317719333075,74.11730536193105,27.39314325287439,Medium
47.91237813339448,47.386852612024526,26.206518003358557,Low
28.97897441824462,79.38225811984404,11.509687988039918,Low
97.8905520555126,59.93209335923361,11.887224280540718,Medium
197.13009082212014,60.97818603703219,15.620403739803667,Medium
48.41105430230008,75.4525627203817,10.974123150752447,Low
134.4271094811757,95.53964350282486,32.30058686710037,High
152.32392306574351,34.48044426260346,31.699909119818894,Medium
47.527508798479936,87.73202661429053,14.081687032949288,Low
145.6432697223719,50.46681772885351,35.082367023858424,Medium
73.55662654385064,61.07436181544645,14.64358104538336,Medium
126.4611661187159,31.53393301425063,19.035267609920766,Medium
126.70594215217893,51.073225448401914,17.46930697484095,Medium
107.1549368149517,65.18418698410913,21.169212957191434,Medium
18.05795401088166,33.93232541432073,17.639912976698856,Low
167.0604991178476,64.37670105682156,24.66852779315356,Medium
64.15601299434717,94.89774402008992,22.222236440640565,Low
37.30370207997085,37.37752526754637,39.597084723379794,Low
8.155028310952783,83.5108509652853,11.67779050384677,Low
118.17858863764836,58.67697373631948,14.265441291620549,Medium
135.51287236845647,75.86216001670365,11.584776817258074,High
3.3175657855712304,48.21656185896606,28.775235849471272,Low
102.4186116598562,41.16445837789508,11.635278322411587,Medium
45.29915503958759,41.23238299898585,35.0931921212837,Low
129.03455808188997,34.934436195020126,25.358158920457832,Medium
34.87328580099829,42.99526934308701,25.81022873744601,Low
138.18754762049318,76.49535694922778,26.847835231365828,High
77.34706926010747,91.71834282904555,15.124411189186322,Medium
187.3459977473469,86.98879799138132,15.930709093434626,High
27.50418882919865,77.95940169121388,19.56451968619014,Low
68.2132702100517,37.730230438777184,27.804892474655542,Low
22.694704248117816,50.24312124071649,16.303533278206437,Low
184.93872365571255,51.68648127257283,13.489951813997838,Medium
175.4678706761962,47.49698624783349,39.10350659255296,Medium
51.58832554303112,66.05039617968062,10.659454444288688,Low
131.99680920683582,67.48876704157708,34.08092216008065,Medium
163.44444004024317,54.982018261977714,33.64105448725066,Medium
111.04016231989246,54.76524111155052,18.91642341535288,Medium
105.93011567120129,87.9988918534257,14.068798480219403,Medium
48.37045818009034,85.250499382378,14.368859401162702,Low
18.620553561179843,51.54570821765219,30.922948517115774,Low
179.44315159066534,93.96519107112815,29.28419773258521,High
180.0836114326661,96.69705119017543,33.4823702275416,High
126.62029145465358,52.87197794210286,38.12443517197314,Medium
67.80595820974014,54.80974641551384,30.75782089799776,Low
69.84191492253218,65.39439073953712,14.675546096543304,Low
145.19113577404786,95.87845687735715,17.30327850296232,High
179.42205199051543,91.34236031996181,35.265811926193436,High
177.41728485302346,37.179757380851285,16.27918227502626,Medium
155.97510917152476,57.49115202899914,12.175669508634442,Medium
128.40632923085755,68.73598328248403,31.098401621267513,Medium
16.827992999009766,65.2192730786078,22.07579066470426,Low
32.325742818922755,43.57041475558249,37.60120157637711,Low
179.71083770541586,90.11717398177083,29.507652132809845,High
121.28581193191799,77.3858548097786,12.712569333749823,High
1.8394103233259296,88.65358623962625,38.435697017609826,Low
20.294308573206422,90.11349955446306,17.756717909207378,Low
132.70035382161117,82.38490975660179,20.116374712188573,High
1.0123167692437374,60.74474208748021,22.067812410506264,Low
32.16161028349973,72.73827285107973,11.536728892129398,Low
109.74675787331722,41.22557842838202,24.895462666918146,Medium
138.37903953853865,77.15517922324354,13.699554732258768,High
130.3922519005201,42.54772790174965,22.029109800650552,Medium
44.85386189211196,78.57647133571098,20.52129363976253,Low
142.4358442695072,46.07187125277781,33.1852025027951,Medium
47.449817499360016,38.2285910105154,34.095115348981935,Low
65.07993963185355,41.56991431000702,14.602386471672641,Low
149.29828102360483,30.13944946533492,20.996535621376786,Medium
129.92657980944293,80.31177324974712,21.20059483095495,High
169.8446820988356,81.26807343408655,14.542313318082552,High
131.52257846006867,66.04533449392815,33.95360515153571,Medium
113.66172066709433,41.29539607387686,31.216849850062697,Medium
18.734953565618497,35.84880362574828,15.711453588911041,Low
73.5431606118867,31.33902765061009,21.00165725781397,Medium
53.04047353634509,41.60237238756545,13.174150745695426,Low
48.79792867581671,92.35988744882027,28.846197912791318,Low
194.6021109504891,46.907578919117725,13.64115773645859,Medium
78.61954493335207,54.7989929052051,39.578025058747535,Medium
178.40931103542266,37.37418391369332,33.42046224063587,Medium
126.22772519945258,45.56529133237192,21.707156487519853,Medium
158.9622607083297,66.34571995461437,27.356917968380632,Medium
100.52741862103842,72.54268781669568,37.34025448649226,Medium
115.38077692527182,47.17466199163478,26.622978411874783,Medium
98.50353876377278,34.0412511457582,15.234954591938656,Medium
39.0485975596089,57.37230083891791,21.36110066743478,Low
144.49042305230105,46.39423596484339,35.294345950892364,Medium
56.15447248817116,45.368774626086136,29.326390479688538,Low
4.863193286290768,97.19039618994186,29.52173153001401,Low
129.09445918143356,73.14103401480068,36.004644570654676,Medium
35.42213588140979,68.98149102204671,36.819191723875136,Low
188.09171687058287,59.104257246632535,37.59377715338309,Medium
190.78571540051746,60.0261033401101,12.845475797594684,Medium
182.9728780440897,67.86335026866566,26.32378005889303,Medium
74.03174005108887,78.75008649252752,32.21528563654956,Medium
3.0913233057734857,79.15022673272806,32.707805353810414,Low
185.66371251754506,42.01857353938147,28.201486059100116,Medium
85.63682966346286,65.00789264536388,15.003620055510225,Medium
193.3309638087339,58.837066652387136,33.92261661824993,Medium
192.72399541785057,90.93688763885689,31.60334000544837,High
170.601891093472,74.19932448528635,12.584073146471088,Medium
58.889778413917135,67.27528464911873,23.914294740231288,Low
77.01954572038505,38.07762495252422,15.219321985654108,Medium
170.22733430337138,72.39465225263879,20.124311371389155,Medium
63.384401031255535,38.20427339761634,10.542432766170563,Low
33.8985493372185,53.60446028960264,22.009896052322745,Low
111.36025249167002,39.99893753700323,26.496307634686314,Medium
187.2309548321562,78.44515529170582,28.587477784812606,High
139.2059593349946,44.43764796853068,29.9047103538613,Medium
114.012234017873,57.43015612316182,35.088739393073794,Medium
19.435298754153706,92.6972344333145,16.4638872182719,Low
123.00144533983395,44.30214683792792,13.61445467315404,Medium
198.01077002085265,65.54635447711453,35.54611515693777,Medium
28.016803047304805,59.349016281621545,14.698384446779496,Low
103.66593047274735,31.26868287320108,39.24280244008586,Medium
175.47461438559108,85.4930679500969,35.27614688195911,High
148.15372355084088,34.83321344202198,25.026298176687973,Medium
139.4031481990536,63.19785146838675,39.442642747660756,Medium
140.49681679742184,69.2474806457265,12.921301873240125,Medium
71.89823024395103,73.9898519630211,19.09197283525305,Medium
58.71836885289867,78.20421405155129,29.146732451218345,Low
161.87223109570272,47.72906684659006,20.500206054195363,Medium
162.02267893583615,30.698514366091455,37.851176559423756,Medium
173.41446371602075,80.64105636484385,11.968782645334526,High
182.64811051129425,67.49596195433051,26.482354961828936,Medium
102.26847977218756,88.52823922450742,27.725988021853436,Medium
100.30325893743992,87.4971854030486,29.581843713316722,Medium
159.65903579335503,89.03283174515182,17.669986699954432,High
129.99278615555303,63.95662619856781,20.936992825595933,Medium
140.39337545154066,53.3539877085806,35.310415889949326,Medium
159.15853388722022,85.40907418139591,15.848283069104795,High
178.00106836351327,61.590587912047845,34.80603541520086,Medium
67.59903137030716,42.840953748240416,26.879662687082273,Low
75.1165905279888,89.8481813693032,32.865625335822465,Medium
18.7963879681738,91.77919137406431,31.408220987904148,Low
115.6560281992348,62.64168292981191,16.22534486154637,Medium
7.188454759348417,35.29898091168512,27.064382093016185,Low
93.11960362649204,57.14782629418519,36.031694584152774,Medium
108.52892694151532,86.24763616238224,22.96348710405788,Medium
57.30825042565688,93.124181998236,38.9977231066995,Low
118.16665211380214,44.24309197483171,23.566453003051542,Medium
6.100049987809886,34.68815284176901,14.28356910003654,Low
7.469637749842883,91.41453171929871,21.6830404023302,Low
164.52011213193165,57.25834572852127,38.551072191716116,Medium
72.03812828225257,67.92326749872943,19.591625480195628,Medium
25.412102530376956,97.76460684355312,36.04294479601188,Low
104.44865201096087,34.6595309539956,36.437520450456695,Medium
153.99871061972217,75.38226052164669,20.505595729958834,High
43.164205499368634,35.187379580240695,12.497729741518963,Low
124.57809516380006,56.28282499265502,31.736737274764547,Medium
17.0694929987536,86.26701816354128,19.34536897041958,Low
10.33634423372154,60.34305629289441,33.48770842772717,Low
106.2709263136296,99.80276477320653,23.279645447812992,Medium
108.1270243220213,69.13414994626216,24.55800227027865,Medium
127.48598029964131,52.48135068451674,33.33728220245611,Medium
145.21826674453231,45.40779281333272,21.470899931848837,Medium
195.17041589250692,54.53643740003133,23.293820359687437,Medium
103.26006966023907,56.07732916316856,21.285714063088662,Medium
64.5912945882492,34.809957440677266,21.020215458318397,Low
159.03723895374074,55.87019395987412,25.778397307043782,Medium
54.16645025241485,62.49669638174574,34.263983335034524,Low
87.79428414112722,80.59164265671632,20.853049357676976,Medium
15.69127626845319,75.97106393051256,25.7276416161321,Low
5.070148683091502,79.6135958660408,30.121819763278026,Low
192.52968293558502,30.585457731379996,18.08318338910965,Medium
167.19602410244116,45.23671797063752,18.325684147071776,Medium
139.19484121873958,76.31790018798995,38.002393810703644,High
81.79058888285398,63.8792557725823,31.70603719993266,Medium
34.658864014169154,30.371943296784217,27.315600286699265,Low
31.28740853421721,86.31462497022756,29.43160163261836,Low
50.048579632919065,84.09667013032362,10.87898329310255,Low
109.8453329412241,68.38934140954939,28.543088966850906,Medium
142.91918454001248,34.65243280433905,25.285266196726056,Medium
132.03947534354626,83.65605346728093,26.37249039338307,High
55.98677938918857,70.85995114119547,20.782714804924513,Low
190.97305613263882,84.73719840105714,12.444216931388256,High
147.5793833391537,82.62228946770884,15.800177008361565,High
110.87081050228014,86.21014503704859,38.522341396380156,Medium
122.34414924687044,66.26056464832374,22.26098686812802,Medium
83.92001248555798,39.82271627354605,24.000494674925925,Medium
49.54619790023149,76.98102313657822,11.58129369560317,Low
71.19453573025231,73.43316495363794,11.126986886319418,Medium
151.56922209287382,81.9577231039361,31.51544341140273,High
2.8786977259511737,41.891670423551474,26.14283992363334,Low
23.214528101383248,43.648263993020244,25.261179526488,Low
9.20052840435055,92.32866620535299,17.29373591268006,Low
8.145760463794026,82.49844589164496,32.34252194889767,Low
171.09211680220145,93.57599420902261,15.047097373254756,High
140.73157187600472,83.11007248147445,15.698042309830601,High
94.83476581746504,71.80087141932114,23.821365140448265,Medium
19.566832130200297,75.78929159195116,18.588395863358226,Low
98.32317502336647,92.2389546758007,17.42388943699439,Medium
94.69435415611314,70.51647281583584,29.35712933659995,Medium
34.640373982003034,74.26739270298711,29.529152356556335,Low
86.77032984759461,40.95337012025204,34.735512093997876,Medium
79.70094687947469,63.17448540812719,22.531257009189275,Medium
123.17001961044329,80.14779783706692,12.192552730784508,High
127.01873017352877,48.96598888214558,18.20999154764373,Medium
9.060801954408904,44.157792636717446,39.40016389590451,Low
74.92252292529425,51.967876575709084,27.88775725698106,Medium
125.17198314284728,46.90504395949834,31.29211254403061,Medium
100.62725171601754,45.04388459254771,10.220734888762436,Medium
171.29796823766446,59.739559000766086,25.546171965475626,Medium
131.738726323789,93.5486959718474,11.125859725954093,High
32.58688541628594,65.49417527171028,27.07690636274344,Low
14.113749480085968,43.15442665707261,37.62312548908226,Low
128.48385564126312,35.38801685666118,39.05257391501223,Medium
5.302262108324363,78.73093015965478,26.216580261667726,Low
117.15511625469266,56.79591351054715,23.746144157566476,Medium
188.0460482849915,87.52816626097515,38.35051282745482,High
115.0948355751758,76.16575380485392,30.208294959900854,Medium
77.63398524130439,85.73690153789579,11.946978386152283,Medium
128.65764368847064,49.03622275929141,23.971767330024925,Medium
91.65057809830333,78.46512457227408,17.207350553929118,Medium
109.12335786318698,48.48433892856032,24.094129643460448,Medium
188.29296175530504,95.7347935615204,23.66396716019085,High
77.22052756015485,74.5461997073362,27.46434408444226,Medium
192.23811276478284,52.71582601227395,20.703114710477536,Medium
181.07012839121273,48.865830360459086,14.92811348367784,Medium
39.158226957859284,43.36486095501505,25.111583037698686,Low
13.872260175033091,78.62486712256094,34.90608653037286,Low
20.15560027548533,45.31009290985491,29.92036684202807,Low
3.6443651303099456,71.67122861492423,20.151035977756475,Low
18.88859215118568,48.52445188477502,38.06569068276572,Low
136.60135468327138,76.3378261355708,37.36622713747546,High
14.237729692045797,87.04578099783774,16.280451981522965,Low
63.79512605875226,84.46176702012572,11.182527553610889,Low
168.97506219389092,83.25959316515471,32.239261250522866,High
4.654387147165173,43.140568398457646,34.828307840474594,Low
162.89369651778716,36.18694628891631,39.03593697854066,Medium
56.37095495467999,78.92641799411699,36.69509182264932,Low
23.63296552433125,55.78430496560459,28.016043046192443,Low
139.34743307283014,60.26423584823431,25.901570176371425,Medium
125.7885693559768,32.18043649553737,10.835231537877588,Medium
175.49440270541058,48.170351449253445,17.399693405343335,Medium
147.01420876077717,32.35734827121248,23.788442551987792,Medium
160.69618607696972,91.54300408208734,28.855117002507036,High
56.406914514261295,47.03776782529714,26.71755499955232,Low
35.48790875594457,69.01360187011056,32.279079690450715,Low
150.12295032817167,32.72855244627913,18.393007926611226,Medium
161.3669478534528,76.67931739139607,26.948578229574196,High
198.10102840013465,52.61191420278657,12.644267301723763,Medium
82.5235353822853,92.8543430870366,22.40996570749621,Medium
74.40361715855663,92.1682732253825,32.504824988638035,Medium
155.28259214839937,52.77034328532234,30.80202560287132,Medium
68.16070805060357,93.06726269833275,39.71928211516537,Low
186.15146512071294,99.73103714491452,18.33673377963268,High
171.68255036860236,87.77909648867637,24.945678975219373,High
85.79880547500368,89.14099434286604,19.885912413219902,Medium
150.17421355829947,47.430611527636295,23.218093421775244,Medium
150.90857481693646,70.36916792004294,35.708503896081645,Medium
20.62477376718652,34.70791397771575,30.526272255654597,Low
180.51058133591334,36.64425557751688,36.473235740427455,Medium
101.05047448957143,99.92248284233034,16.105333249956594,Medium
165.29149322154834,52.86474745981377,36.20083353524314,Medium
64.00992020612235,82.37287384341926,11.792868225351533,Low
179.1046456992401,86.46655371187715,36.65797841311458,High
77.84033574683262,90.06162897050604,19.872213383821837,Medium
2.167530296059672,99.83398081815096,19.437629002421993,Low
181.07639528385272,46.90475396798075,25.362657300959917,Medium
18.25733535722671,32.82455788017898,38.22070563169695,Low
63.86272751808298,58.78340625962102,11.43344094044216,Low
190.012393410161,39.105646888026286,20.566929252122357,Medium
190.12142938751123,31.569812241343858,35.69715966050008,Medium
114.68757762465722,55.229877899904025,21.881634323064002,Medium
126.36744243395985,84.86167757526655,15.97470692791201,High
89.68910439566396,69.63264838575496,22.743825439942356,Medium
58.64215433961291,51.894459244724786,21.56657504475008,Low
65.7329090739832,75.80394038449037,37.4624860440011,Low
134.50369121540768,46.24127262161675,32.85803127229291,Medium
150.474905887536,31.00670122504595,25.153466672320192,Medium
158.3158087451697,83.50473705054992,39.65111700164714,High
157.92362855891076,73.66201594048064,23.9583259382777,Medium
18.241220609738072,83.3611837150672,11.747134924608257,Low
98.88406094051629,32.72566116813659,17.868229654449546,Medium
11.511752003328857,88.59837394814565,23.08211440657938,Low
109.9057764647471,73.36683400254122,14.707078724383603,Medium
88.3061002746754,69.4376745498848,38.42695378972129,Medium
177.54083655165996,73.72298336801721,33.00546693453319,Medium
70.18300251041573,90.51032728078549,18.04861601283318,Medium
23.413403285521174,71.0855554591235,27.724136005537474,Low
28.59833641056717,70.66652659217254,31.643474713287162,Low
152.30212634349445,99.3475409946036,38.23836786720394,High
123.64361266325221,82.97111169479976,36.449060475262314,High
20.22453522455805,60.96056638157947,25.455766784146412,Low
16.821361222999485,79.51779000230493,33.239578593790526,Low
140.193826291824,57.2461330184252,26.86434261482755,Medium
14.552601272838706,46.021282373844926,26.581116701366202,Low
164.37201185807123,71.77963138214315,13.442258750145758,Medium
141.24844543129925,94.9727468679766,13.784129740484563,High
16.269756128379953,95.03976640108239,25.88600845067372,Low
16.967542817038385,53.933369467384324,18.065846349370197,Low
197.32791570023508,66.93742263551866,10.631107073814059,Medium
74.85415915122407,44.81451289989028,31.685176117006367,Medium
74.12842941337819,99.69417766492184,10.974597900704948,Medium
162.5599134515005,98.6782535507555,27.858305233121637,High
189.44971547677173,75.46562507952132,26.175813823819432,High
197.2002127645742,86.30898417742313,39.064440717334136,High
150.67563705178833,80.05701128985899,24.52639418042925,High
75.25191710618316,71.52107533276278,11.908043091333921,Medium
16.700143339733753,33.734359789222836,26.55063903419385,Low
155.42938318548735,61.833503978686274,35.23288511848304,Medium
111.68084994716101,77.23504115171875,39.9054785284432,Medium
84.84440184939525,77.42721297185793,22.910295210672174,Medium
181.2708770189472,56.11858328956685,19.608962274902275,Medium
22.239496461230267,95.91843906606213,37.19959890855996,Low
98.52502085817183,41.71499225657467,15.737263872283641,Medium
2.2707289534838138,65.02516123508924,28.462867450987797,Low
93.73212839882525,78.36187835855759,22.17143272542843,Medium
11.26065513636747,78.79950641242664,11.23247094866666,Low
23.763583253614385,75.40472697381709,20.418654229170933,Low
23.505249355420975,49.270174941630216,17.956855675080238,Low
129.8420604232127,40.93445980806354,30.582734618304606,Medium
149.20897585308467,74.51582287786977,38.46371493075755,Medium
116.67375301943193,71.95114812976064,18.041415621359132,Medium
192.43450969490837,42.55492072024687,34.34397817455046,Medium
74.97411590474081,79.35974018993943,11.660794508152286,Medium
57.14241725637215,61.862039421355945,26.143630301194396,Low
173.71982563789206,76.7432414122207,12.116501911296837,High
44.71916770389053,88.61569558391055,38.02098973391918,Low
192.64450788812226,41.88099000038462,32.990538416721705,Medium
2.4308949379632683,31.340140759778567,29.73849733613777,Low
193.97576534152782,84.53718104770508,34.71689144873993,High
8.631982390115223,72.67881976068311,29.425593867104894,Low
178.22862273961422,78.97476987354852,39.06833191522874,High
105.54022181725998,88.67084824920498,31.418738435943144,Medium
198.59295922386008,86.19676543771504,37.7397582874674,High
14.759312947079772,97.26441028501773,25.51395676031914,Low
110.77085688026416,67.51545551964827,13.511932389455879,Medium
193.8605071238198,64.19469428619337,25.845331642690514,Medium
104.61956883402976,58.132103992351105,13.806184841892799,Medium
125.8797276270525,40.75837299909432,27.774804375292153,Medium
139.14973779692343,70.08250630174157,24.47479181582989,Medium
90.90821295355465,49.39087670281852,28.677261934983452,Medium
125.5116160168127,94.49152585490829,10.301409431644949,High
116.86286238462004,70.82335629939683,15.845214749660922,Medium
180.23160209819778,71.4988126355677,24.739912957363927,Medium
9.089276068291575,54.844726261390704,38.51510684767405,Low
56.19263791844607,33.639254638439525,21.508271210654755,Low
190.08229681531174,32.22206357610921,22.73116078160904,Medium
178.05275677818327,59.63346009072383,31.440882670198665,Medium
91.13135055714258,35.919576466806646,28.11378271858354,Medium
124.02651956030735,72.47928688780974,18.967784502949996,Medium
55.476236596226535,91.66811039477602,22.324491867022832,Low
37.62423194475226,91.80403715631056,16.530993965716974,Low
92.73968098799644,76.13317870925627,38.98064377390625,Medium
70.67044560521056,44.78622820310517,13.919031446720792,Medium
116.73122237017441,90.40977819512105,21.155103536992584,Medium
15.546927392996967,92.02654047192456,10.775169166600335,Low
194.8789615332333,43.76575094670711,16.653384758006393,Medium
197.24214889592056,81.61982600394741,33.414134151404646,High
139.63234280394903,50.05636842489861,16.035256968666385,Medium
107.21927326882408,86.18482186470507,12.401902075868968,Medium
61.90552325726555,99.80665299325219,24.233595395335698,Low
162.75900394138972,32.1018203730575,10.299077042035554,Medium
136.94623451077587,92.81561060536524,12.542984632789995,High
32.52338786897826,73.58413735190607,34.228776086889255,Low
182.1854368987685,98.13678334153748,33.14420034578819,High
164.5074485846338,62.550666226849934,37.45416461214688,Medium
189.9599826583848,89.31715513999616,35.635463077322484,High
145.143901677672,34.3675848018794,30.495266897194544,Medium
